id_pivo,umidade,temperatura,ph,n,p,k,estado_bomba,capturado_em,hora,dia_semana,estado_bomba_bin,rendimento,volume_irrigacao,necessidade_fertilizacao
p3,47.75,38.13,6.14,39,83,38,ON,2026-05-19 01:10:35,1,1,1,4.223953362704297,16.476087401527852,22.77644602145198
p1,56.75,36.48,4.26,79,55,66,OFF,2026-05-19 01:10:38,1,1,0,0.55306046626287,9.64850093897011,1.9391613509043713
p3,72.11,18.87,4.18,36,50,24,OFF,2026-05-19 01:10:40,1,1,0,0.0,0.5992871340677017,44.490953813825875
p1,80.0,20.43,8.47,13,38,42,OFF,2026-05-19 01:10:45,1,1,0,0.0,0.0,49.917617475375664
p1,53.71,36.01,6.15,97,89,65,OFF,2026-05-19 01:10:46,1,1,0,8.3611803314086,10.342139477267906,0.0
p3,55.66,36.86,4.0,66,94,20,ON,2026-05-19 01:10:47,1,1,1,0.0,13.183512477598914,23.645112889370285
p1,73.53,19.53,6.97,0,50,16,OFF,2026-05-19 01:10:52,1,1,0,9.889365034847009,1.504808804426626,64.88527659709585
p2,68.85,32.29,6.43,15,63,89,OFF,2026-05-19 01:10:54,1,1,0,18.001100642074224,3.0764058016630145,25.85582191388982
p3,44.69,39.17,6.43,90,45,59,OFF,2026-05-19 01:10:56,1,1,0,3.873923981861271,19.987933787577315,8.312014260578234
p3,63.64,27.86,7.98,23,40,61,OFF,2026-05-19 01:10:56,1,1,0,0.0,0.7620239144574725,38.24537740475453
p3,64.2,32.0,4.85,12,48,32,OFF,2026-05-19 01:10:58,1,1,0,2.680895770762721,4.356295287610408,48.425419526619784
p3,76.19,19.47,4.0,99,89,51,OFF,2026-05-19 01:11:02,1,1,0,0.0,0.0,3.6133964368057043
p3,59.19,27.08,4.31,76,6,45,OFF,2026-05-19 01:11:02,1,1,0,0.0,6.13493019722597,32.17089550187898
p3,54.61,35.09,6.54,65,4,69,OFF,2026-05-19 01:11:03,1,1,0,13.287359503270627,8.116415141803149,34.92940900936578
p1,67.73,27.64,6.38,15,52,96,OFF,2026-05-19 01:11:07,1,1,0,34.827680885840316,0.0,32.880820116328465
p3,75.76,16.99,5.53,99,39,37,OFF,2026-05-19 01:11:08,1,1,0,4.7955780331440145,0.4774368039796721,20.607295836024516
p1,68.39,21.09,4.0,92,53,41,OFF,2026-05-19 01:11:12,1,1,0,0.0,0.0,13.961007326745323
p2,63.85,28.5,4.0,68,20,23,OFF,2026-05-19 01:11:14,1,1,0,1.5025506264119282,0.0,37.9681467237347
p1,64.77,25.55,7.85,53,10,58,OFF,2026-05-19 01:11:14,1,1,0,0.0,1.8274142544206167,33.215302879302996
p1,51.01,39.14,5.83,1,26,81,OFF,2026-05-19 01:11:14,1,1,0,1.1884588936293357,17.243121156576187,49.83012572623413
p1,70.27,18.75,5.86,45,55,52,OFF,2026-05-19 01:11:18,1,1,0,26.8395606084543,2.0843403878700926,16.7996622873278
p3,80.0,18.68,5.94,37,70,21,OFF,2026-05-19 01:11:20,1,1,0,6.886851828883796,0.0,41.966749594104684
p1,79.97,16.57,4.04,49,95,92,OFF,2026-05-19 01:11:23,1,1,0,0.2052602844054223,0.013267960045418581,8.85327658509958
p2,53.32,34.18,4.0,81,47,54,OFF,2026-05-19 01:11:25,1,1,0,1.6483233642789359,12.80255938517587,11.398675367954436
p3,74.96,25.24,6.1,76,44,37,OFF,2026-05-19 01:11:31,1,1,0,33.07625395798087,2.4691920297523597,18.01741152960592
p3,61.17,28.48,4.0,71,4,60,OFF,2026-05-19 01:11:34,1,1,0,0.0,3.8206964217614505,31.752285447815968
p1,56.05,31.43,4.0,3,78,62,ON,2026-05-19 01:11:34,1,1,1,0.0,8.925766573586865,32.184911891942896
p3,67.69,21.11,4.0,91,66,91,OFF,2026-05-19 01:11:36,1,1,0,0.6384310648134754,0.6174222101468045,0.11768378328526938
p2,72.12,17.46,4.41,100,98,6,OFF,2026-05-19 01:11:41,1,1,0,0.0,0.8308144804182478,28.57960656118579
p1,63.12,29.67,7.74,55,15,49,OFF,2026-05-19 01:11:49,1,1,0,8.825816980342449,2.7548853369831017,44.351837061911354
p2,71.21,28.09,7.45,53,44,67,OFF,2026-05-19 01:11:51,1,1,0,12.694136730562365,1.0333721323968836,19.259696916572075
p3,60.47,25.63,7.64,3,41,24,OFF,2026-05-19 01:11:56,1,1,0,0.0,6.538248494631583,62.43181427280166
p2,53.75,39.87,4.0,99,61,91,OFF,2026-05-19 01:11:56,1,1,0,0.0,13.794781053664328,2.0551468909515416
p3,54.63,36.85,5.04,78,50,39,OFF,2026-05-19 01:11:57,1,1,0,0.0,11.53961586015413,22.73031288513984
p2,69.33,24.68,6.07,100,81,79,OFF,2026-05-19 01:11:57,1,1,0,33.27079408009543,3.280663605034393,0.0
p2,58.52,38.53,4.0,61,1,66,OFF,2026-05-19 01:12:04,1,1,0,0.0,7.383831356660372,33.26202755650435
p3,78.79,19.0,4.2,74,36,61,OFF,2026-05-19 01:12:06,1,1,0,0.0,2.4344601729440707,11.92088627002854
p1,72.79,22.32,6.73,92,73,55,OFF,2026-05-19 01:12:09,1,1,0,43.6145617283539,1.1617731653033259,1.3803142659425678
p3,55.61,37.53,5.87,95,90,25,ON,2026-05-19 01:12:16,1,1,1,7.451388997510723,15.048039183321885,17.42278253658932
p1,75.55,20.21,5.31,97,55,60,OFF,2026-05-19 01:12:18,1,1,0,3.6369538337088616,0.0,0.0
p1,67.53,30.2,5.77,96,48,46,OFF,2026-05-19 01:12:20,1,1,0,14.183015986182527,0.4959821216739875,17.89607868696583
p1,79.71,15.59,6.53,25,83,64,OFF,2026-05-19 01:12:22,1,1,0,8.9513874307087,0.6281967423008215,19.41638473088593
p3,66.49,24.86,4.0,22,40,62,OFF,2026-05-19 01:12:23,1,1,0,1.6741420265946303,1.3248510794684876,35.18883525534303
p1,73.26,18.56,7.03,87,98,85,OFF,2026-05-19 01:12:24,1,1,0,14.493877372029502,2.9252084762625277,3.1374917752820934
p1,51.66,35.26,6.9,89,95,20,OFF,2026-05-19 01:12:26,1,1,0,9.74694593053223,11.958437975050703,20.96207700750981
p1,58.08,35.47,5.61,88,100,49,OFF,2026-05-19 01:12:30,1,1,0,1.8097181145900496,9.213877778040827,2.8512911835022194
p1,79.41,18.19,4.19,14,21,39,OFF,2026-05-19 01:12:35,1,1,0,6.030285107784569,1.7436945070229934,57.006604609825494
p1,56.51,26.84,4.55,29,18,93,OFF,2026-05-19 01:12:37,1,1,0,0.0,8.874971748330973,42.99421293823245
p3,60.26,28.51,5.11,70,10,33,OFF,2026-05-19 01:12:41,1,1,0,4.92165256948872,3.627005487113522,38.255227091922286
p3,59.76,35.88,4.0,40,12,12,OFF,2026-05-19 01:12:43,1,1,0,0.0,8.685638207881299,66.93148274879314
p1,51.37,38.2,5.18,65,25,79,OFF,2026-05-19 01:12:44,1,1,0,0.0,15.477987396973125,16.848278135774827
p3,56.06,29.79,5.24,40,71,16,OFF,2026-05-19 01:12:46,1,1,0,7.786115126124161,9.519876779685564,41.3864756317155
p2,66.33,19.85,4.0,99,20,5,OFF,2026-05-19 01:12:50,1,1,0,0.0,0.3065215308134312,50.3466485694934
p1,72.18,27.09,4.84,81,71,73,OFF,2026-05-19 01:12:50,1,1,0,3.59812584603581,1.4026620150665567,0.569509183057431
p2,77.75,15.76,7.08,57,90,68,OFF,2026-05-19 01:12:53,1,1,0,7.916738927425973,0.0,11.165335597877945
p3,53.34,38.25,4.57,31,68,10,OFF,2026-05-19 01:12:55,1,1,0,0.0,13.02667770137896,45.528718768042296
p3,72.37,20.81,7.04,9,19,35,OFF,2026-05-19 01:12:56,1,1,0,13.824768678636637,0.16820227941746613,64.66465517895821
p2,53.43,35.21,5.01,54,64,69,ON,2026-05-19 01:12:59,1,1,1,0.15790881885722574,10.264712536971038,6.777761746538327
p2,52.06,38.48,7.41,32,81,21,OFF,2026-05-19 01:13:01,1,1,0,0.0,11.55111253275861,39.94873608090391
p2,68.29,24.76,5.12,26,4,24,OFF,2026-05-19 01:13:01,1,1,0,0.0,0.0,71.30605268404707
p2,58.52,33.68,6.1,58,16,71,OFF,2026-05-19 01:13:03,1,1,0,20.49835185885626,7.569198363824174,26.981591000720993
p2,80.0,15.64,5.08,79,80,66,OFF,2026-05-19 01:13:03,1,1,0,1.7896733035329397,0.0,0.0
p1,53.69,38.8,6.72,56,58,65,OFF,2026-05-19 01:13:04,1,1,0,3.0230916221553645,12.191015689933126,6.738265628941832
p2,76.63,22.27,4.0,11,78,100,ON,2026-05-19 01:13:04,1,1,1,0.0,1.0917197003191665,32.13210857780804
p1,79.28,18.95,5.5,76,9,43,OFF,2026-05-19 01:13:05,1,1,0,1.509050277880747,0.0,36.198248602971006
p3,65.37,29.59,7.78,10,18,77,OFF,2026-05-19 01:13:13,1,1,0,1.2519618320911523,3.6369902525180215,57.28287393579327
p3,75.05,25.67,4.0,31,24,77,OFF,2026-05-19 01:13:14,1,1,0,0.0,0.44893375942878866,45.34014384241768
p1,61.71,28.71,5.94,10,51,93,OFF,2026-05-19 01:13:22,1,1,0,19.233075984703568,3.288359522827736,38.593790788059614
p1,42.89,37.88,6.65,74,68,94,OFF,2026-05-19 01:13:24,1,1,0,0.73447734918209,21.093579355998678,4.147561927224678
p1,45.48,36.32,4.24,44,31,54,ON,2026-05-19 01:13:29,1,1,1,2.319120173033213,15.309234696437395,34.4055860346841
p3,53.41,35.77,6.87,86,83,34,OFF,2026-05-19 01:13:30,1,1,0,12.82528404322574,10.451698325415625,18.813908294097942
p2,70.78,17.81,4.0,85,6,30,OFF,2026-05-19 01:13:33,1,1,0,0.0,1.4716091980377495,49.76308721866327
p2,57.99,33.96,7.01,79,47,12,OFF,2026-05-19 01:13:38,1,1,0,13.851934061635271,5.095867106406832,34.95875867023152
p3,72.03,23.57,6.03,14,81,98,OFF,2026-05-19 01:13:38,1,1,0,15.827418181711506,2.211861295399734,31.592824649800068
p2,64.41,22.66,5.27,99,47,23,OFF,2026-05-19 01:13:41,1,1,0,2.7831162709822626,3.137704849538705,25.700092957872105
p3,48.46,35.05,4.0,69,29,51,ON,2026-05-19 01:13:41,1,1,1,0.0,14.935316993264378,21.454935525529326
p1,74.58,15.24,6.66,15,47,39,OFF,2026-05-19 01:13:46,1,1,0,6.947095887880899,0.43771915113946513,45.82859326910711
p1,49.97,35.69,5.12,61,69,3,OFF,2026-05-19 01:13:47,1,1,0,0.0,16.05613062727654,36.600596937948325
p3,60.34,31.84,5.67,56,50,44,ON,2026-05-19 01:13:55,1,1,1,12.721448900928266,4.803816217934719,18.89158746686932
p2,70.03,21.37,4.0,67,73,25,OFF,2026-05-19 01:13:58,1,1,0,0.4934686698358497,1.5071632807892725,19.42668137066027
p1,77.99,16.84,4.0,97,29,40,OFF,2026-05-19 01:13:58,1,1,0,2.190891433245087,0.0,19.776595607622994
p3,48.74,39.62,6.95,40,74,21,OFF,2026-05-19 01:13:59,1,1,0,0.0,15.234596560000229,41.48505915800174
p3,61.75,32.83,7.42,18,70,49,OFF,2026-05-19 01:14:02,1,1,0,8.62583064931385,3.325495303512539,32.49647098908315
p3,64.45,29.99,4.02,36,88,80,OFF,2026-05-19 01:14:04,1,1,0,0.0,2.4524707987922025,19.261478154114993
p2,71.28,29.51,4.0,57,60,9,ON,2026-05-19 01:14:04,1,1,1,1.0301539014467391,3.1634535788483245,38.05757061044999
p3,66.16,23.17,6.6,0,62,13,OFF,2026-05-19 01:14:04,1,1,0,28.769219939244973,0.19933060182425383,62.47982768074459
p1,74.97,24.39,6.12,55,69,42,OFF,2026-05-19 01:14:04,1,1,0,27.870629645804193,0.0,21.701452158911874
p3,77.67,18.21,8.03,2,51,73,OFF,2026-05-19 01:14:06,1,1,0,0.0,0.0,36.80110235301959
p1,57.49,32.58,7.29,28,33,14,ON,2026-05-19 01:14:07,1,1,1,5.72345620551037,8.48689913205581,67.7184455582668
p1,68.6,24.89,4.23,80,5,78,OFF,2026-05-19 01:14:07,1,1,0,3.1189238730966387,3.4996746200914037,32.20869901651893
p1,39.17,36.81,6.79,6,60,75,OFF,2026-05-19 01:14:11,1,1,0,0.0,23.7760874989716,34.31181800377571
p2,75.85,20.41,4.0,90,27,65,OFF,2026-05-19 01:14:16,1,1,0,1.0413604511897792,0.0,21.643659050507914
p2,76.34,15.23,6.86,47,15,70,ON,2026-05-19 01:14:18,1,1,1,11.249168267000897,1.1492759502754262,32.28356902624241
p2,60.85,23.12,7.37,72,43,19,OFF,2026-05-19 01:14:23,1,1,0,17.805481205472102,3.4287520466198793,29.660471153165204
p3,69.0,23.34,6.24,72,41,29,OFF,2026-05-19 01:14:31,1,1,0,46.68778473387946,0.0,30.648540662891346
p3,56.63,33.87,6.16,12,71,88,ON,2026-05-19 01:14:35,1,1,1,11.520485417874477,7.3388113414571015,24.92513524678879
p2,59.6,33.24,4.0,79,2,99,OFF,2026-05-19 01:14:39,1,1,0,0.0,8.418673266369533,32.2076891143501
p3,80.0,18.36,4.0,57,4,56,OFF,2026-05-19 01:14:42,1,1,0,0.0,0.0,40.01758111111441
p1,70.5,23.37,6.99,8,43,69,OFF,2026-05-19 01:14:44,1,1,0,19.424590985243228,1.7022888004189038,47.48662481888754
p1,73.5,21.27,6.77,48,52,27,OFF,2026-05-19 01:14:45,1,1,0,30.953701374404183,0.0,28.409028477675392
p1,56.61,39.21,4.81,0,91,15,OFF,2026-05-19 01:14:46,1,1,0,0.0,8.977988902822581,65.35520896056859
p3,75.95,16.61,7.15,38,54,26,OFF,2026-05-19 01:14:48,1,1,0,5.61283563651751,2.5384727341767186,36.21632461265856
p3,65.77,31.16,4.71,68,71,51,OFF,2026-05-19 01:14:48,1,1,0,0.0,0.6028033616999229,4.448445304474962
p2,64.26,21.52,6.14,50,33,57,OFF,2026-05-19 01:14:49,1,1,0,40.11416818106125,0.0,22.64977631280483
p3,58.27,36.47,4.0,34,41,100,OFF,2026-05-19 01:14:50,1,1,0,0.0,7.658908641620703,25.68381230865186
p3,66.38,27.16,4.88,4,25,1,OFF,2026-05-19 01:15:03,1,1,0,0.0,1.6947710787183574,85.42109335815124
p3,53.57,36.99,7.84,54,4,41,OFF,2026-05-19 01:15:04,1,1,0,1.7674984109837943,11.029716326560697,44.557741097761195
p2,70.46,28.03,8.44,2,95,31,OFF,2026-05-19 01:15:06,1,1,0,1.452847018293234,0.0,53.27348457990612
p2,63.53,32.6,6.39,47,26,85,ON,2026-05-19 01:15:08,1,1,1,24.990147347339086,1.767452728677351,28.01110185909074
p3,57.43,38.16,4.0,47,8,81,OFF,2026-05-19 01:15:08,1,1,0,0.716844438957239,10.70200078469678,35.83458279298037
p3,65.38,24.84,4.0,90,65,55,OFF,2026-05-19 01:15:11,1,1,0,4.745124807811606,0.8381651837032671,1.0481515082887372
p2,69.31,33.49,4.0,99,68,72,OFF,2026-05-19 01:15:15,1,1,0,0.0,2.7001309255557335,1.0101215752689174
p1,80.0,15.84,4.95,16,83,28,OFF,2026-05-19 01:15:18,1,1,0,0.0010452038985750145,0.0,44.431098108943786
p3,65.85,27.64,4.24,75,85,6,OFF,2026-05-19 01:15:32,1,1,0,3.4314582645828056,0.1567534557400958,28.52368298657734
p1,70.46,24.92,5.65,92,67,13,ON,2026-05-19 01:15:32,1,1,1,18.00338542025914,3.254354174813117,26.82546449077141
p1,66.45,25.81,5.2,2,34,48,OFF,2026-05-19 01:15:33,1,1,0,0.0,0.5892122144233789,59.03673803906137
p1,75.31,30.24,8.08,44,19,21,OFF,2026-05-19 01:15:36,1,1,0,0.0,0.8709451807093095,54.859187758442225
p2,57.82,31.86,8.26,14,70,1,OFF,2026-05-19 01:15:38,1,1,0,4.295066852233621,9.16721354953301,57.39364974274521
p3,57.27,35.26,4.0,100,89,80,OFF,2026-05-19 01:15:40,1,1,0,1.5266618764878228,7.3894594616989195,0.22828343676754864
p2,70.9,24.08,5.53,81,65,94,OFF,2026-05-19 01:15:41,1,1,0,13.381880759641316,0.0,1.4119487583122152
p3,72.92,24.79,4.0,50,42,1,OFF,2026-05-19 01:15:42,1,1,0,0.0,0.7338700260253468,46.67045566103152
p2,72.91,20.92,4.0,78,34,88,OFF,2026-05-19 01:15:44,1,1,0,0.0,0.1384051561322698,11.012385635293036
p2,59.74,34.01,5.84,81,6,31,OFF,2026-05-19 01:15:49,1,1,0,10.24894875943954,6.69891702185482,41.52664983842697
p3,48.74,38.76,5.3,10,6,84,ON,2026-05-19 01:15:52,1,1,1,0.0,18.95950363409323,59.37653343383887
p2,60.45,25.07,5.27,96,16,41,OFF,2026-05-19 01:15:57,1,1,0,4.834540170582916,4.904872369528554,30.874793025961743
p1,55.03,29.73,4.0,74,39,78,ON,2026-05-19 01:16:00,1,1,1,0.24310730214049062,5.868419055873799,13.173753754238067
p1,72.3,21.68,6.7,20,27,51,OFF,2026-05-19 01:16:00,1,1,0,22.045902534536772,0.7414484151473413,43.605653027203694
p3,69.69,19.91,6.52,74,96,97,OFF,2026-05-19 01:16:02,1,1,0,30.259299785273154,0.05681999173439824,0.0
p1,66.31,26.03,7.46,66,63,77,OFF,2026-05-19 01:16:03,1,1,0,28.086372573365622,0.9696750365271866,1.1035967233603496
p1,73.37,19.76,7.16,17,94,79,OFF,2026-05-19 01:16:04,1,1,0,3.805606163518984,0.36892096409425607,27.36777842968569
p3,67.68,17.18,6.18,57,42,48,OFF,2026-05-19 01:16:05,1,1,0,29.61090659026477,0.0,18.267647328794112
p1,71.73,26.07,5.5,91,67,20,OFF,2026-05-19 01:16:05,1,1,0,7.2158400069099,0.8315818604169165,19.232385051004673
p1,60.44,23.33,4.68,43,85,71,OFF,2026-05-19 01:16:11,1,1,0,2.2639281413438512,5.067066314656181,13.007394863532205
p2,47.07,37.91,6.22,72,23,59,OFF,2026-05-19 01:16:12,1,1,0,4.591079907517297,16.21737880420825,18.820106158933562
p3,64.76,28.24,8.15,22,6,79,OFF,2026-05-19 01:16:12,1,1,0,2.824476275218734,0.006470496541232329,54.13985497618366
p1,70.14,30.94,5.94,70,64,30,OFF,2026-05-19 01:16:14,1,1,0,27.839242414906106,6.176672178933587,13.80473703093984
p2,52.77,34.46,4.0,55,30,21,OFF,2026-05-19 01:16:15,1,1,0,0.5793804017187073,10.87921383432815,48.64403521581429
p1,51.15,35.97,4.0,7,98,31,OFF,2026-05-19 01:16:15,1,1,0,3.3968922922653544,13.625714368690117,49.88566655077966
p2,75.12,23.72,7.57,13,78,48,OFF,2026-05-19 01:16:19,1,1,0,0.0,0.0,33.89444891176025
p2,63.43,33.22,7.41,46,0,56,OFF,2026-05-19 01:16:21,1,1,0,11.843272615084288,3.4137026225771328,46.59932395378693
p2,73.87,23.66,4.0,74,80,21,OFF,2026-05-19 01:16:26,1,1,0,1.1308915110460327,0.0,20.8983617452905
p1,50.27,36.91,7.74,30,67,89,ON,2026-05-19 01:16:27,1,1,1,4.0050616567503905,13.656790585724982,24.69679600244071
p3,59.98,32.42,8.04,33,19,87,OFF,2026-05-19 01:16:28,1,1,0,0.0,7.446596998656689,39.25148429219831
p3,49.06,32.93,6.84,6,16,58,OFF,2026-05-19 01:16:37,1,1,0,5.470344276534842,15.399514352567108,60.196752935266986
p1,80.0,16.27,4.87,3,24,75,OFF,2026-05-19 01:16:37,1,1,0,0.566416109148358,0.8526142868622286,54.3360897431369
p2,52.1,39.02,5.67,84,10,95,OFF,2026-05-19 01:16:37,1,1,0,1.2417649257794807,10.516192742412205,30.790489023030506
p2,78.18,21.23,4.12,99,72,70,OFF,2026-05-19 01:16:38,1,1,0,0.8579532747786527,2.939842754743519,3.872674357918224
p3,73.08,19.26,4.0,84,44,40,OFF,2026-05-19 01:16:42,1,1,0,3.258802046580232,0.0,19.538306334830434
p3,80.0,20.4,8.29,25,69,8,OFF,2026-05-19 01:16:42,1,1,0,0.0,2.352841221440797,50.26578371589919
p2,61.28,31.99,5.74,9,89,65,OFF,2026-05-19 01:16:44,1,1,0,14.057239358861851,6.306815798972228,33.625080886933105
p2,54.29,33.25,4.58,8,52,5,OFF,2026-05-19 01:16:46,1,1,0,0.09317703329773525,11.421499112677022,65.24812360282904
p1,52.13,33.9,6.82,8,31,39,OFF,2026-05-19 01:16:51,1,1,0,8.323798486508814,11.098522828637426,63.98828973898763
p3,54.33,36.18,6.46,80,39,5,ON,2026-05-19 01:16:51,1,1,1,5.694006203288441,11.190384767229286,40.23541023453104
p1,57.61,37.79,5.74,40,29,18,OFF,2026-05-19 01:16:53,1,1,0,3.9845196348272265,7.874117884032711,52.99359841825096
p1,71.8,22.01,6.73,95,67,99,OFF,2026-05-19 01:16:53,1,1,0,23.98430565248524,0.3450593572579379,0.0
p2,55.58,38.72,5.9,44,52,92,ON,2026-05-19 01:16:55,1,1,1,5.904120462590157,9.969191611371661,14.255630086509141
p3,80.0,15.4,4.0,39,39,20,OFF,2026-05-19 01:17:05,1,1,0,0.0,0.0,50.09073001585892
p3,74.39,19.26,4.35,11,35,41,OFF,2026-05-19 01:17:06,1,1,0,0.1872919655646361,1.682676226476882,51.75049270787096
p1,80.0,21.19,4.69,75,63,62,OFF,2026-05-19 01:17:07,1,1,0,0.0,0.05683926517595844,3.294444756563241
p3,58.92,33.5,4.5,51,23,0,OFF,2026-05-19 01:17:16,1,1,0,3.562383266115436,6.161799400746644,57.17382641694265
p2,78.29,17.59,4.0,69,88,91,OFF,2026-05-19 01:17:16,1,1,0,0.0,0.0,0.9080401363934352
p3,58.88,30.65,4.0,89,69,52,OFF,2026-05-19 01:17:20,1,1,0,0.0,7.0311893645501495,7.661197591281834
p3,53.29,31.0,5.07,62,75,15,ON,2026-05-19 01:17:28,1,1,1,0.07402380204822845,9.677365492558293,21.437995648234352
p3,66.14,30.55,5.7,32,55,79,OFF,2026-05-19 01:17:28,1,1,0,19.45019544652265,0.0,28.68637557874498
p2,55.82,29.52,4.76,82,57,48,OFF,2026-05-19 01:17:32,1,1,0,2.376653585640264,9.382694704812414,6.618881250510935
p3,75.13,15.93,6.94,96,3,9,OFF,2026-05-19 01:17:33,1,1,0,2.796604258060115,0.7786544969352325,57.26539140964431
p3,80.0,17.24,7.05,60,48,41,OFF,2026-05-19 01:17:34,1,1,0,7.678663524672587,0.0,23.293295044970087
p2,51.44,39.91,4.83,78,13,91,OFF,2026-05-19 01:17:34,1,1,0,0.0,12.11264568721499,26.915229273609818
p2,40.41,39.92,4.0,32,31,54,OFF,2026-05-19 01:17:36,1,1,0,1.1655768557443138,22.793403311333932,39.24270444635799
p2,42.76,39.04,4.93,22,51,26,ON,2026-05-19 01:17:45,1,1,1,0.0,18.45120144752962,50.886890593224365
p3,79.53,18.25,5.91,19,50,0,ON,2026-05-19 01:17:45,1,1,1,6.421635158272456,0.0,65.24142266508123
p2,57.61,35.02,5.8,58,69,87,OFF,2026-05-19 01:17:48,1,1,0,11.031889709111017,7.038953095243759,11.598432893781123
p2,62.67,34.27,6.15,18,81,43,OFF,2026-05-19 01:17:49,1,1,0,22.240144819952473,5.270408606337334,37.882772102248005
p1,52.52,36.83,7.48,46,43,66,OFF,2026-05-19 01:17:54,1,1,0,0.0,11.964583574344623,27.472853928070315
p1,67.42,25.15,8.28,2,44,89,OFF,2026-05-19 01:17:55,1,1,0,0.09799789070185566,0.10070038233530887,46.91376283650244
p1,79.09,16.81,5.02,70,86,32,OFF,2026-05-19 01:17:55,1,1,0,5.9173215221245234,2.9320387731168696,9.319591727958368
p3,67.16,20.73,4.0,12,43,6,ON,2026-05-19 01:17:56,1,1,1,3.5775112796104316,0.638193745783071,75.72804487726879
p2,63.41,34.51,4.64,92,45,82,ON,2026-05-19 01:18:00,1,1,1,0.0,3.9569917657122415,6.171704516673606
p1,71.65,16.78,4.0,86,96,74,OFF,2026-05-19 01:18:04,1,1,0,0.6753428924790303,0.0,4.486632045605205
p1,59.8,30.91,4.98,68,81,21,OFF,2026-05-19 01:18:09,1,1,0,1.4738473654514113,4.901942498544836,21.65932769777937
p2,59.54,31.11,4.0,99,57,7,OFF,2026-05-19 01:18:09,1,1,0,0.8506970861525956,2.7548903399742755,32.65695498333405
p2,78.92,15.23,4.0,28,17,39,OFF,2026-05-19 01:18:09,1,1,0,0.0,1.4531107978853375,53.72403695161314
p1,54.55,29.06,7.32,74,11,69,OFF,2026-05-19 01:18:10,1,1,0,14.462485564902334,10.391464558634572,27.666707313479293
p1,67.82,26.11,6.18,49,59,58,OFF,2026-05-19 01:18:11,1,1,0,51.08135447413387,0.6477510101798798,11.872007311185206
p3,60.79,27.83,4.46,43,91,61,OFF,2026-05-19 01:18:26,1,1,0,0.5572100835048044,4.336659947245617,18.94753565055914
p1,66.99,28.02,4.39,51,0,35,OFF,2026-05-19 01:18:27,1,1,0,1.4160529084837832,2.307216393391583,56.05284660751419
p2,49.61,38.48,6.08,6,80,7,ON,2026-05-19 01:18:30,1,1,1,0.9138673501634285,12.75193489038022,64.38677529232575
p1,79.46,17.39,5.17,74,63,47,OFF,2026-05-19 01:18:31,1,1,0,0.0,0.0,0.3498746487386848
p3,57.56,35.16,8.28,15,45,97,ON,2026-05-19 01:18:31,1,1,1,3.097570014888858,6.521545705661202,36.58538722379201
p2,71.04,23.84,8.09,9,25,80,OFF,2026-05-19 01:18:33,1,1,0,1.7961940541336778,3.2332639237301195,51.75797069464857
p2,64.29,28.68,4.94,42,26,96,OFF,2026-05-19 01:18:35,1,1,0,0.0,3.183483297779946,33.302423666687545
p2,70.52,19.71,4.93,55,22,70,OFF,2026-05-19 01:18:37,1,1,0,0.2417414261688141,0.0,30.778208483258812
p1,54.83,38.72,5.38,77,79,53,OFF,2026-05-19 01:18:39,1,1,0,0.0,8.673357560040039,2.5864977909034255
p2,67.61,31.63,6.48,10,66,83,OFF,2026-05-19 01:18:40,1,1,0,23.07895755198221,1.5459814899637703,31.725308683524943
p1,61.92,33.04,4.0,86,54,9,OFF,2026-05-19 01:18:40,1,1,0,0.0,3.711339681891361,33.543680293244975
p1,60.8,35.99,5.55,8,92,99,OFF,2026-05-19 01:18:42,1,1,0,5.406450546266578,3.7719266878846707,25.795511937032355
p2,65.92,27.13,6.97,22,63,91,OFF,2026-05-19 01:18:44,1,1,0,27.12670055950052,3.986643356475734,27.031209399651868
p3,79.77,20.28,5.54,7,17,33,OFF,2026-05-19 01:18:46,1,1,0,3.6563174046553657,0.510809870973869,68.99834552201933
p2,60.02,32.7,4.0,88,87,29,ON,2026-05-19 01:18:47,1,1,1,0.0,6.601224484294635,13.578835100023348
p2,68.45,25.14,6.24,47,69,53,OFF,2026-05-19 01:18:48,1,1,0,55.55902729101321,0.0,16.799106357038465
p3,73.41,15.94,4.59,26,84,27,OFF,2026-05-19 01:18:55,1,1,0,0.0,1.0834112207670037,44.20866967989965
p3,51.42,39.04,5.68,61,25,39,OFF,2026-05-19 01:18:56,1,1,0,4.464334100371583,13.149350858526981,37.32795781024201
p2,80.0,19.95,4.0,53,74,22,OFF,2026-05-19 01:19:02,1,1,0,0.0,0.0,28.54202932833275
p2,51.56,39.76,5.7,84,57,55,OFF,2026-05-19 01:19:04,1,1,0,0.0,14.632502939737888,6.837749207072319
p2,52.85,34.26,4.0,61,97,35,OFF,2026-05-19 01:19:05,1,1,0,0.0,9.415503652409548,20.498940537442795
p2,65.93,29.51,5.96,16,20,40,OFF,2026-05-19 01:19:05,1,1,0,13.682484887442776,3.822041789776474,59.7378861885205
p1,69.82,18.94,4.4,11,46,33,OFF,2026-05-19 01:19:05,1,1,0,0.0,0.27358382208581367,50.552337291403795
p1,51.14,38.33,6.63,89,11,77,OFF,2026-05-19 01:19:06,1,1,0,5.816486003607016,15.758916313170637,23.883771590843537
p1,64.16,29.58,4.0,44,88,48,OFF,2026-05-19 01:19:07,1,1,0,0.0,0.49587036507177507,22.51356004660441
